product_name,category,unit_cost,quantity_sold,sale_price,sale_date,stock_after_sale
Classic 500 Puff,Disposable Vapes,150,11,399.0,2025-07-14,1
Replacement Pods (4-Pack),Pod Systems,200,9,599.0,2025-07-15,1
Advanced Mod,Premium Devices,1800,8,2999.0,2025-07-15,1
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2025-07-17,1
Replacement Pods (4-Pack),Pod Systems,200,9,599.0,2025-07-17,1
Compact Pod Kit,Pod Systems,600,5,1199.0,2025-07-19,1
Max 3000 Puff,Disposable Vapes,350,4,999.0,2025-07-19,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-07-19,45
Advanced Mod,Premium Devices,1800,6,2999.0,2025-07-22,1
Zero Nicotine 30ml,E-Liquids,100,9,249.0,2025-07-22,1
Compact Pod Kit,Pod Systems,600,9,1199.0,2025-07-23,1
Coil Pack (10 pcs),Accessories,200,7,499.0,2025-07-23,1
Zero Nicotine 30ml,E-Liquids,100,7,249.0,2025-07-23,1
Pod System Kit,Pod Systems,800,4,1499.0,2025-07-23,1
Replacement Pods (4-Pack),Pod Systems,200,13,599.0,2025-07-23,1
E-Liquid 30ml,E-Liquids,120,19,299.0,2025-07-24,1
Max 3000 Puff,Disposable Vapes,350,6,999.0,2025-07-24,1
E-Liquid 60ml Premium,E-Liquids,200,11,499.0,2025-07-25,1
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2025-07-25,1
Lite 200 Puff,Disposable Vapes,100,25,249.0,2025-07-25,1
Tank Glass Replacement,Accessories,150,4,399.0,2025-07-27,1
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2025-07-27,147
Zero Nicotine 30ml,E-Liquids,100,4,249.0,2025-07-27,1
Classic 500 Puff,Disposable Vapes,150,6,399.0,2025-07-27,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2025-07-27,232
Max 3000 Puff,Disposable Vapes,350,8,999.0,2025-07-29,1
E-Liquid 30ml,E-Liquids,120,13,299.0,2025-07-29,1
Classic 500 Puff,Disposable Vapes,150,8,399.0,2025-08-02,1
Lite 200 Puff,Disposable Vapes,100,8,249.0,2025-08-02,1
High Strength 50mg 30ml,E-Liquids,150,3,399.0,2025-08-03,1
Advanced Mod,Premium Devices,1800,3,2999.0,2025-08-03,1
Premium 2000 Puff,Disposable Vapes,280,9,799.0,2025-08-04,1
E-Liquid 30ml,E-Liquids,120,11,299.0,2025-08-04,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-08-04,230
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2025-08-04,1
Classic 500 Puff,Disposable Vapes,150,17,399.0,2025-08-06,1
Tank Glass Replacement,Accessories,150,9,399.0,2025-08-06,1
Coil Pack (10 pcs),Accessories,200,7,499.0,2025-08-06,1
Tropical Mix 500 Puff,Disposable Vapes,150,7,399.0,2025-08-09,1
Tank Glass Replacement,Accessories,150,4,399.0,2025-08-09,1
Replacement Pods (4-Pack),Pod Systems,200,4,599.0,2025-08-10,1
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2025-08-10,146
Pod System Kit,Pod Systems,800,4,1499.0,2025-08-11,1
Lite 200 Puff,Disposable Vapes,100,17,249.0,2025-08-11,1
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2025-08-11,144
Classic 500 Puff,Disposable Vapes,150,11,399.0,2025-08-12,1
Battery Charger,Accessories,250,4,599.0,2025-08-12,27
Replacement Pods (4-Pack),Pod Systems,200,10,599.0,2025-08-12,1
Coil Pack (10 pcs),Accessories,200,6,499.0,2025-08-13,1
Advanced Pod Kit,Pod Systems,1200,4,1999.0,2025-08-13,140
Premium 2000 Puff,Disposable Vapes,280,7,799.0,2025-08-14,1
Classic 500 Puff,Disposable Vapes,150,16,399.0,2025-08-14,1
Pod System Kit,Pod Systems,800,3,1499.0,2025-08-14,1
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2025-08-14,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2025-08-16,229
Premium 2000 Puff,Disposable Vapes,280,5,799.0,2025-08-16,1
Tank Glass Replacement,Accessories,150,4,399.0,2025-08-16,1
High Strength 50mg 30ml,E-Liquids,150,3,399.0,2025-08-17,1
Tank Glass Replacement,Accessories,150,3,399.0,2025-08-17,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2025-08-17,228
E-Liquid 60ml Premium,E-Liquids,200,3,499.0,2025-08-17,1
Max 3000 Puff,Disposable Vapes,350,4,999.0,2025-08-17,1
Replacement Pods (4-Pack),Pod Systems,200,11,599.0,2025-08-18,1
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2025-08-18,1
Pod System Kit,Pod Systems,800,4,1499.0,2025-08-18,1
Classic 500 Puff,Disposable Vapes,150,12,399.0,2025-08-18,1
Max 3000 Puff,Disposable Vapes,350,4,999.0,2025-08-18,1
Compact Pod Kit,Pod Systems,600,7,1199.0,2025-08-20,1
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2025-08-20,138
Max 3000 Puff,Disposable Vapes,350,3,999.0,2025-08-23,1
Premium 2000 Puff,Disposable Vapes,280,5,799.0,2025-08-23,1
Classic 500 Puff,Disposable Vapes,150,9,399.0,2025-08-23,1
Premium 2000 Puff,Disposable Vapes,280,6,799.0,2025-08-25,1
Advanced Mod,Premium Devices,1800,4,2999.0,2025-08-25,1
Tropical Mix 500 Puff,Disposable Vapes,150,18,399.0,2025-08-27,1
Premium 2000 Puff,Disposable Vapes,280,9,799.0,2025-08-27,1
E-Liquid 60ml Premium,E-Liquids,200,7,499.0,2025-08-27,1
Battery Charger,Accessories,250,3,599.0,2025-08-27,24
Lite 200 Puff,Disposable Vapes,100,21,249.0,2025-08-28,1
Zero Nicotine 30ml,E-Liquids,100,6,249.0,2025-08-28,1
Compact Pod Kit,Pod Systems,600,7,1199.0,2025-08-28,1
Tank Glass Replacement,Accessories,150,8,399.0,2025-08-29,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2025-08-29,43
Replacement Pods (4-Pack),Pod Systems,200,9,599.0,2025-08-29,1
E-Liquid 100ml Bulk,E-Liquids,300,3,699.0,2025-08-31,1
Tank Glass Replacement,Accessories,150,4,399.0,2025-08-31,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-08-31,42
Battery 18650,Accessories,80,6,249.0,2025-08-31,1
Coil Pack (10 pcs),Accessories,200,3,499.0,2025-08-31,1
Tropical Mix 500 Puff,Disposable Vapes,150,13,399.0,2025-09-03,1
Lite 200 Puff,Disposable Vapes,100,24,249.0,2025-09-03,1
E-Liquid 30ml,E-Liquids,120,17,299.0,2025-09-03,1
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2025-09-03,135
Coil Pack (10 pcs),Accessories,200,10,499.0,2025-09-03,1
Classic 500 Puff,Disposable Vapes,150,21,399.0,2025-09-05,1
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2025-09-05,133
Max 3000 Puff,Disposable Vapes,350,6,999.0,2025-09-05,1
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2025-09-06,131
Max 3000 Puff,Disposable Vapes,350,5,999.0,2025-09-06,1
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2025-09-07,129
Replacement Pods (4-Pack),Pod Systems,200,5,599.0,2025-09-07,1
Advanced Mod,Premium Devices,1800,4,2999.0,2025-09-07,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-09-07,41
Lite 200 Puff,Disposable Vapes,100,10,249.0,2025-09-07,1
Battery 18650,Accessories,80,10,249.0,2025-09-08,1
Lite 200 Puff,Disposable Vapes,100,26,249.0,2025-09-08,1
E-Liquid 60ml Premium,E-Liquids,200,9,499.0,2025-09-09,1
Advanced Mod,Premium Devices,1800,8,2999.0,2025-09-09,1
Premium 2000 Puff,Disposable Vapes,280,13,799.0,2025-09-12,1
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2025-09-12,1
High Strength 50mg 30ml,E-Liquids,150,6,399.0,2025-09-15,1
E-Liquid 30ml,E-Liquids,120,24,299.0,2025-09-15,1
Tropical Mix 500 Puff,Disposable Vapes,150,17,399.0,2025-09-16,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-09-16,226
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2025-09-16,126
Lite 200 Puff,Disposable Vapes,100,26,249.0,2025-09-17,1
E-Liquid 100ml Bulk,E-Liquids,300,8,699.0,2025-09-17,1
Max 3000 Puff,Disposable Vapes,350,7,999.0,2025-09-17,1
Replacement Pods (4-Pack),Pod Systems,200,10,599.0,2025-09-18,1
Battery 18650,Accessories,80,19,249.0,2025-09-18,1
Pod System Kit,Pod Systems,800,5,1499.0,2025-09-19,1
E-Liquid 60ml Premium,E-Liquids,200,13,499.0,2025-09-19,1
Zero Nicotine 30ml,E-Liquids,100,7,249.0,2025-09-19,1
Tropical Mix 500 Puff,Disposable Vapes,150,19,399.0,2025-09-19,1
Tank Glass Replacement,Accessories,150,4,399.0,2025-09-20,1
Advanced Mod,Premium Devices,1800,4,2999.0,2025-09-20,1
E-Liquid 30ml,E-Liquids,120,11,299.0,2025-09-20,1
Battery Charger,Accessories,250,3,599.0,2025-09-20,21
High Strength 50mg 30ml,E-Liquids,150,2,399.0,2025-09-21,1
Advanced Mod,Premium Devices,1800,4,2999.0,2025-09-21,1
Tropical Mix 500 Puff,Disposable Vapes,150,11,399.0,2025-09-21,1
Coil Pack (10 pcs),Accessories,200,4,499.0,2025-09-21,1
Max 3000 Puff,Disposable Vapes,350,6,999.0,2025-09-23,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2025-09-23,39
Advanced Mod,Premium Devices,1800,5,2999.0,2025-09-23,1
E-Liquid 30ml,E-Liquids,120,14,299.0,2025-09-23,1
Battery 18650,Accessories,80,20,249.0,2025-09-24,1
E-Liquid 100ml Bulk,E-Liquids,300,6,699.0,2025-09-24,1
E-Liquid 60ml Premium,E-Liquids,200,12,499.0,2025-09-24,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-09-26,224
E-Liquid 60ml Premium,E-Liquids,200,11,499.0,2025-09-26,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2025-09-26,37
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-09-27,36
Pod System Kit,Pod Systems,800,3,1499.0,2025-09-27,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-09-27,222
Max 3000 Puff,Disposable Vapes,350,4,999.0,2025-09-27,1
Compact Pod Kit,Pod Systems,600,6,1199.0,2025-09-27,1
Tank Glass Replacement,Accessories,150,5,399.0,2025-09-28,1
E-Liquid 60ml Premium,E-Liquids,200,6,499.0,2025-09-28,1
Advanced Mod,Premium Devices,1800,5,2999.0,2025-09-30,1
Premium 2000 Puff,Disposable Vapes,280,14,799.0,2025-09-30,1
Max 3000 Puff,Disposable Vapes,350,11,999.0,2025-09-30,1
Classic 500 Puff,Disposable Vapes,150,18,399.0,2025-10-01,1
Professional Starter Kit,Premium Devices,1500,3,2499.0,2025-10-01,219
Max 3000 Puff,Disposable Vapes,350,11,999.0,2025-10-01,1
Compact Pod Kit,Pod Systems,600,8,1199.0,2025-10-01,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-10-01,35
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2025-10-03,1
Battery Charger,Accessories,250,3,599.0,2025-10-03,18
Tropical Mix 500 Puff,Disposable Vapes,150,13,399.0,2025-10-03,1
Battery 18650,Accessories,80,8,249.0,2025-10-04,1
Replacement Pods (4-Pack),Pod Systems,200,6,599.0,2025-10-04,1
Pod System Kit,Pod Systems,800,3,1499.0,2025-10-04,1
Tank Glass Replacement,Accessories,150,9,399.0,2025-10-07,1
E-Liquid 100ml Bulk,E-Liquids,300,6,699.0,2025-10-07,1
Advanced Pod Kit,Pod Systems,1200,4,1999.0,2025-10-07,122
Advanced Mod,Premium Devices,1800,7,2999.0,2025-10-09,1
Tank Glass Replacement,Accessories,150,7,399.0,2025-10-09,1
Battery Charger,Accessories,250,3,599.0,2025-10-09,15
E-Liquid 60ml Premium,E-Liquids,200,12,499.0,2025-10-10,1
Lite 200 Puff,Disposable Vapes,100,19,249.0,2025-10-10,1
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2025-10-10,120
Coil Pack (10 pcs),Accessories,200,6,499.0,2025-10-10,1
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2025-10-11,1
Pod System Kit,Pod Systems,800,2,1499.0,2025-10-11,1
Tank Glass Replacement,Accessories,150,4,399.0,2025-10-11,1
Tropical Mix 500 Puff,Disposable Vapes,150,7,399.0,2025-10-11,1
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2025-10-11,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2025-10-12,218
Temperature Control Device,Premium Devices,3000,1,4999.0,2025-10-12,34
Battery Charger,Accessories,250,3,599.0,2025-10-12,12
Advanced Pod Kit,Pod Systems,1200,5,1999.0,2025-10-15,115
E-Liquid 30ml,E-Liquids,120,23,299.0,2025-10-15,1
Pod System Kit,Pod Systems,800,7,1499.0,2025-10-15,1
E-Liquid 60ml Premium,E-Liquids,200,11,499.0,2025-10-15,1
Zero Nicotine 30ml,E-Liquids,100,9,249.0,2025-10-15,1
Max 3000 Puff,Disposable Vapes,350,4,999.0,2025-10-19,1
Advanced Mod,Premium Devices,1800,4,2999.0,2025-10-19,1
Pod System Kit,Pod Systems,800,2,1499.0,2025-10-19,1
Battery 18650,Accessories,80,7,249.0,2025-10-19,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-10-22,216
Battery 18650,Accessories,80,10,249.0,2025-10-22,1
Lite 200 Puff,Disposable Vapes,100,26,249.0,2025-10-22,1
Coil Pack (10 pcs),Accessories,200,9,499.0,2025-10-22,1
Max 3000 Puff,Disposable Vapes,350,8,999.0,2025-10-24,1
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2025-10-24,112
Professional Starter Kit,Premium Devices,1500,3,2499.0,2025-10-24,213
Replacement Pods (4-Pack),Pod Systems,200,9,599.0,2025-10-24,1
Pod System Kit,Pod Systems,800,2,1499.0,2025-10-25,1
Zero Nicotine 30ml,E-Liquids,100,6,249.0,2025-10-25,1
E-Liquid 30ml,E-Liquids,120,11,299.0,2025-10-26,1
Premium 2000 Puff,Disposable Vapes,280,6,799.0,2025-10-26,1
Pod System Kit,Pod Systems,800,3,1499.0,2025-10-26,1
Tropical Mix 500 Puff,Disposable Vapes,150,9,399.0,2025-10-26,1
Advanced Mod,Premium Devices,1800,3,2999.0,2025-10-26,1
Classic 500 Puff,Disposable Vapes,150,20,399.0,2025-10-27,1
Compact Pod Kit,Pod Systems,600,6,1199.0,2025-10-27,1
Advanced Pod Kit,Pod Systems,1200,4,1999.0,2025-10-27,108
Replacement Pods (4-Pack),Pod Systems,200,13,599.0,2025-10-27,1
Pod System Kit,Pod Systems,800,6,1499.0,2025-10-27,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-10-29,211
Coil Pack (10 pcs),Accessories,200,6,499.0,2025-10-29,1
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2025-10-29,1
Lite 200 Puff,Disposable Vapes,100,29,249.0,2025-10-29,1
Replacement Pods (4-Pack),Pod Systems,200,9,599.0,2025-10-31,1
E-Liquid 60ml Premium,E-Liquids,200,7,499.0,2025-10-31,1
Lite 200 Puff,Disposable Vapes,100,27,249.0,2025-10-31,1
Max 3000 Puff,Disposable Vapes,350,8,999.0,2025-10-31,1
Classic 500 Puff,Disposable Vapes,150,14,399.0,2025-10-31,1
Compact Pod Kit,Pod Systems,600,8,1199.0,2025-11-03,1
Premium 2000 Puff,Disposable Vapes,280,9,799.0,2025-11-03,1
E-Liquid 30ml,E-Liquids,120,24,299.0,2025-11-03,1
Compact Pod Kit,Pod Systems,600,8,1199.0,2025-11-05,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-11-05,209
Temperature Control Device,Premium Devices,3000,2,4999.0,2025-11-07,32
Battery 18650,Accessories,80,12,249.0,2025-11-07,1
E-Liquid 30ml,E-Liquids,120,25,299.0,2025-11-07,1
Replacement Pods (4-Pack),Pod Systems,200,12,599.0,2025-11-07,1
Zero Nicotine 30ml,E-Liquids,100,10,249.0,2025-11-07,1
Tank Glass Replacement,Accessories,150,14,399.0,2025-11-11,1
Advanced Pod Kit,Pod Systems,1200,5,1999.0,2025-11-11,103
Lite 200 Puff,Disposable Vapes,100,27,249.0,2025-11-11,1
E-Liquid 100ml Bulk,E-Liquids,300,11,699.0,2025-11-13,1
Coil Pack (10 pcs),Accessories,200,8,499.0,2025-11-13,1
Temperature Control Device,Premium Devices,3000,3,4999.0,2025-11-13,29
Tank Glass Replacement,Accessories,150,11,399.0,2025-11-13,1
Lite 200 Puff,Disposable Vapes,100,36,249.0,2025-11-17,1
Coil Pack (10 pcs),Accessories,200,6,499.0,2025-11-17,1
Advanced Mod,Premium Devices,1800,9,2999.0,2025-11-18,1
Pod System Kit,Pod Systems,800,6,1499.0,2025-11-18,1
Compact Pod Kit,Pod Systems,600,11,1199.0,2025-11-18,1
Classic 500 Puff,Disposable Vapes,150,25,399.0,2025-11-18,1
Professional Starter Kit,Premium Devices,1500,3,2499.0,2025-11-18,206
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2025-11-19,1
Pod System Kit,Pod Systems,800,6,1499.0,2025-11-19,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2025-11-19,27
High Strength 50mg 30ml,E-Liquids,150,8,399.0,2025-11-19,1
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2025-11-21,1
Max 3000 Puff,Disposable Vapes,350,10,999.0,2025-11-21,1
Coil Pack (10 pcs),Accessories,200,9,499.0,2025-11-21,1
Compact Pod Kit,Pod Systems,600,8,1199.0,2025-11-21,1
E-Liquid 30ml,E-Liquids,120,9,299.0,2025-11-23,1
Max 3000 Puff,Disposable Vapes,350,6,999.0,2025-11-23,1
Classic 500 Puff,Disposable Vapes,150,10,399.0,2025-11-23,1
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2025-11-23,102
Premium 2000 Puff,Disposable Vapes,280,5,799.0,2025-11-23,1
Tank Glass Replacement,Accessories,150,12,399.0,2025-11-24,1
E-Liquid 100ml Bulk,E-Liquids,300,10,699.0,2025-11-24,1
Battery 18650,Accessories,80,16,249.0,2025-11-28,1
E-Liquid 30ml,E-Liquids,120,18,299.0,2025-11-28,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-11-28,204
Lite 200 Puff,Disposable Vapes,100,31,249.0,2025-12-01,1
Classic 500 Puff,Disposable Vapes,150,18,399.0,2025-12-01,1
Tropical Mix 500 Puff,Disposable Vapes,150,23,399.0,2025-12-01,1
Zero Nicotine 30ml,E-Liquids,100,11,249.0,2025-12-02,1
Premium 2000 Puff,Disposable Vapes,280,13,799.0,2025-12-02,1
Advanced Pod Kit,Pod Systems,1200,6,1999.0,2025-12-02,96
Temperature Control Device,Premium Devices,3000,3,4999.0,2025-12-02,24
Advanced Mod,Premium Devices,1800,7,2999.0,2025-12-03,1
Compact Pod Kit,Pod Systems,600,12,1199.0,2025-12-03,1
E-Liquid 30ml,E-Liquids,120,24,299.0,2025-12-03,1
Tropical Mix 500 Puff,Disposable Vapes,150,23,399.0,2025-12-03,1
Battery Charger,Accessories,250,5,599.0,2025-12-03,7
Tropical Mix 500 Puff,Disposable Vapes,150,20,399.0,2025-12-05,1
Battery Charger,Accessories,250,6,599.0,2025-12-05,1
Tank Glass Replacement,Accessories,150,10,399.0,2025-12-05,1
Advanced Mod,Premium Devices,1800,11,2999.0,2025-12-05,1
Compact Pod Kit,Pod Systems,600,5,1199.0,2025-12-06,1
Pod System Kit,Pod Systems,800,4,1499.0,2025-12-06,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2025-12-06,203
Lite 200 Puff,Disposable Vapes,100,20,249.0,2025-12-06,1
Zero Nicotine 30ml,E-Liquids,100,16,249.0,2025-12-09,1
Advanced Mod,Premium Devices,1800,7,2999.0,2025-12-09,1
Compact Pod Kit,Pod Systems,600,8,1199.0,2025-12-09,1
Advanced Mod,Premium Devices,1800,7,2999.0,2025-12-11,1
Premium 2000 Puff,Disposable Vapes,280,14,799.0,2025-12-11,1
Tropical Mix 500 Puff,Disposable Vapes,150,16,399.0,2025-12-11,1
Battery 18650,Accessories,80,13,249.0,2025-12-11,1
Classic 500 Puff,Disposable Vapes,150,16,399.0,2025-12-11,1
Max 3000 Puff,Disposable Vapes,350,10,999.0,2025-12-12,1
Tropical Mix 500 Puff,Disposable Vapes,150,18,399.0,2025-12-12,1
E-Liquid 30ml,E-Liquids,120,16,299.0,2025-12-12,1
Professional Starter Kit,Premium Devices,1500,3,2499.0,2025-12-12,200
Max 3000 Puff,Disposable Vapes,350,5,999.0,2025-12-13,1
Battery 18650,Accessories,80,9,249.0,2025-12-13,1
Compact Pod Kit,Pod Systems,600,5,1199.0,2025-12-13,1
Coil Pack (10 pcs),Accessories,200,5,499.0,2025-12-13,1
Pod System Kit,Pod Systems,800,4,1499.0,2025-12-14,1
E-Liquid 100ml Bulk,E-Liquids,300,3,699.0,2025-12-14,1
Replacement Pods (4-Pack),Pod Systems,200,9,599.0,2025-12-14,1
Battery 18650,Accessories,80,6,249.0,2025-12-14,1
High Strength 50mg 30ml,E-Liquids,150,9,399.0,2025-12-16,1
Zero Nicotine 30ml,E-Liquids,100,11,249.0,2025-12-16,1
Max 3000 Puff,Disposable Vapes,350,9,999.0,2025-12-17,1
Tropical Mix 500 Puff,Disposable Vapes,150,16,399.0,2025-12-17,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2025-12-17,22
Battery 18650,Accessories,80,21,249.0,2025-12-17,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2025-12-18,198
E-Liquid 60ml Premium,E-Liquids,200,17,499.0,2025-12-18,1
Zero Nicotine 30ml,E-Liquids,100,12,249.0,2025-12-18,1
Advanced Mod,Premium Devices,1800,11,2999.0,2025-12-18,1
Battery Charger,Accessories,250,6,599.0,2025-12-18,1
Battery Charger,Accessories,250,6,599.0,2025-12-19,1
Zero Nicotine 30ml,E-Liquids,100,13,249.0,2025-12-19,1
Professional Starter Kit,Premium Devices,1500,3,2499.0,2025-12-19,195
Battery 18650,Accessories,80,16,249.0,2025-12-19,1
Advanced Mod,Premium Devices,1800,4,2999.0,2025-12-20,1
Classic 500 Puff,Disposable Vapes,150,9,399.0,2025-12-20,1
Max 3000 Puff,Disposable Vapes,350,7,999.0,2025-12-20,1
Lite 200 Puff,Disposable Vapes,100,15,249.0,2025-12-20,1
Battery Charger,Accessories,250,2,599.0,2025-12-20,1
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2025-12-21,1
E-Liquid 100ml Bulk,E-Liquids,300,4,699.0,2025-12-21,1
Tropical Mix 500 Puff,Disposable Vapes,150,17,399.0,2025-12-22,1
Compact Pod Kit,Pod Systems,600,8,1199.0,2025-12-22,1
Tank Glass Replacement,Accessories,150,8,399.0,2025-12-28,1
Zero Nicotine 30ml,E-Liquids,100,7,249.0,2025-12-28,1
Compact Pod Kit,Pod Systems,600,5,1199.0,2025-12-28,1
Premium 2000 Puff,Disposable Vapes,280,5,799.0,2025-12-28,1
Pod System Kit,Pod Systems,800,2,1499.0,2025-12-28,1
Advanced Mod,Premium Devices,1800,8,2999.0,2025-12-30,1
Tropical Mix 500 Puff,Disposable Vapes,150,25,399.0,2025-12-30,1
Tank Glass Replacement,Accessories,150,9,399.0,2025-12-30,1
Lite 200 Puff,Disposable Vapes,100,25,249.0,2025-12-30,1
High Strength 50mg 30ml,E-Liquids,150,9,399.0,2025-12-31,1
Pod System Kit,Pod Systems,800,8,1499.0,2025-12-31,1
Replacement Pods (4-Pack),Pod Systems,200,12,599.0,2025-12-31,1
E-Liquid 30ml,E-Liquids,120,26,299.0,2025-12-31,1
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2026-01-01,94
Lite 200 Puff,Disposable Vapes,100,20,249.0,2026-01-01,1
Tropical Mix 500 Puff,Disposable Vapes,150,11,399.0,2026-01-01,1
Compact Pod Kit,Pod Systems,600,5,1199.0,2026-01-02,1
Replacement Pods (4-Pack),Pod Systems,200,9,599.0,2026-01-02,1
Zero Nicotine 30ml,E-Liquids,100,5,249.0,2026-01-02,1
Battery 18650,Accessories,80,9,249.0,2026-01-02,1
Replacement Pods (4-Pack),Pod Systems,200,4,599.0,2026-01-03,1
Compact Pod Kit,Pod Systems,600,4,1199.0,2026-01-03,1
High Strength 50mg 30ml,E-Liquids,150,3,399.0,2026-01-03,1
Max 3000 Puff,Disposable Vapes,350,4,999.0,2026-01-03,1
Zero Nicotine 30ml,E-Liquids,100,4,249.0,2026-01-04,1
E-Liquid 30ml,E-Liquids,120,8,299.0,2026-01-04,1
Replacement Pods (4-Pack),Pod Systems,200,4,599.0,2026-01-04,1
Advanced Mod,Premium Devices,1800,7,2999.0,2026-01-07,1
Pod System Kit,Pod Systems,800,3,1499.0,2026-01-07,1
Battery Charger,Accessories,250,4,599.0,2026-01-07,1
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2026-01-12,1
Max 3000 Puff,Disposable Vapes,350,7,999.0,2026-01-12,1
Advanced Mod,Premium Devices,1800,6,2999.0,2026-01-13,1
Coil Pack (10 pcs),Accessories,200,6,499.0,2026-01-13,1
Battery Charger,Accessories,250,3,599.0,2026-01-13,1
E-Liquid 100ml Bulk,E-Liquids,300,4,699.0,2026-01-13,1
Coil Pack (10 pcs),Accessories,200,4,499.0,2026-01-14,1
E-Liquid 100ml Bulk,E-Liquids,300,6,699.0,2026-01-14,1
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2026-01-16,1
Premium 2000 Puff,Disposable Vapes,280,6,799.0,2026-01-16,1
Max 3000 Puff,Disposable Vapes,350,6,999.0,2026-01-16,1
Tank Glass Replacement,Accessories,150,3,399.0,2026-01-18,1
Battery Charger,Accessories,250,1,599.0,2026-01-18,1
Tropical Mix 500 Puff,Disposable Vapes,150,5,399.0,2026-01-18,1
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2026-01-18,93
Pod System Kit,Pod Systems,800,2,1499.0,2026-01-18,1
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2026-01-20,90
E-Liquid 60ml Premium,E-Liquids,200,8,499.0,2026-01-20,1
Advanced Mod,Premium Devices,1800,4,2999.0,2026-01-20,1
Pod System Kit,Pod Systems,800,5,1499.0,2026-01-21,1
Tropical Mix 500 Puff,Disposable Vapes,150,18,399.0,2026-01-21,1
E-Liquid 60ml Premium,E-Liquids,200,8,499.0,2026-01-22,1
Lite 200 Puff,Disposable Vapes,100,20,249.0,2026-01-22,1
E-Liquid 30ml,E-Liquids,120,11,299.0,2026-01-22,1
Max 3000 Puff,Disposable Vapes,350,6,999.0,2026-01-22,1
Pod System Kit,Pod Systems,800,5,1499.0,2026-01-22,1
Lite 200 Puff,Disposable Vapes,100,14,249.0,2026-01-23,1
Advanced Mod,Premium Devices,1800,5,2999.0,2026-01-23,1
